Nome,Semana,Link,Data,Plataforma,Formato,Engajamento,Taxa de Engajamento,Impressoes,Visualizacoes,Likes,Comentarios,Compartilhamentos,VMG
Abilio Brunini,4-10 SET/24,https://www.youtube.com/watch?v=twCbiSGxpYo,8-09-2024,YouTube,Vídeo,19,0.3333,0.0,57.0,15,4.0,0.0,126.03
Abilio Brunini,4-10 SET/24,https://www.youtube.com/watch?v=9KTeizYmB00,8-09-2024,YouTube,Vídeo,24,0.3157999999999999,0.0,76.0,20,4.0,0.0,153.74
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_srRycuCnn/,9-09-2024,Instagram,Reels,1523,0.0052,72656.0,0.0,1446,77.0,0.0,3479.21
Abilio Brunini,4-10 SET/24,https://www.instagram.com/p/C_swLOtOWrj/,9-09-2024,Instagram,Foto,1128,0.0039,72656.0,0.0,1085,43.0,0.0,2906.95
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_s9Ubdu0iN/,9-09-2024,Instagram,Reels,582,0.002,72656.0,0.0,532,50.0,0.0,2485.27
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_tU8X_PYNK/,9-09-2024,Instagram,Reels,883,0.003,72656.0,0.0,835,48.0,0.0,2730.45
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_tcskiv93s/,9-09-2024,Instagram,Reels,478,0.0016,72656.0,0.0,455,23.0,0.0,2211.15
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_tvm7SPxCu/,9-09-2024,Instagram,Reels,3449,0.0118999999999999,72656.0,0.0,3321,128.0,0.0,5484.41
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_t0OKtPhk1/,9-09-2024,Instagram,Reels,491,0.0017,72683.0,0.0,447,44.0,0.0,2366.58
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_vbGhmucni/,10-09-2024,Instagram,Reels,525,0.0018,72683.0,0.0,489,36.0,0.0,2341.1
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_vqjC9vbDe/,10-09-2024,Instagram,Reels,4088,0.0141,72683.0,0.0,3782,306.0,0.0,7252.08
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_wGRPVP9Kt/,10-09-2024,Instagram,Reels,2730,0.0093999999999999,72683.0,0.0,2664,66.0,0.0,4442.6
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_wY_glPrGy/,10-09-2024,Instagram,Reels,1418,0.0049,72711.0,0.0,1315,103.0,0.0,3568.0
Abilio Brunini,4-10 SET/24,https://www.youtube.com/watch?v=ZHH1rCquPaU,10-09-2024,YouTube,Vídeo,18,0.3157999999999999,0.0,57.0,15,3.0,0.0,102.84
André Fernandes,4-10 SET/24,https://www.instagram.com/reel/C_gznJ8Po-Y/,4-09-2024,Instagram,Reels,30358,0.0169,305323.0,0.0,22497,7861.0,0.0,86780.47
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7410976812181753093,4-09-2024,TikTok,Vídeo,4470,0.0144,0.0,310700.0,4015,405.0,50.0,44334.7
André Fernandes,4-10 SET/24,https://www.instagram.com/reel/C_inKEgRm3X/,5-09-2024,Instagram,Reels,57383,0.0319,305665.0,0.0,55568,1815.0,0.0,69920.91
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7411199165591506181,5-09-2024,TikTok,Vídeo,23858,0.0602,0.0,396000.0,18000,1084.0,4774.0,84201.76
André Fernandes,4-10 SET/24,https://www.instagram.com/reel/C_i3TY1PJRJ/,5-09-2024,Instagram,Reels,39970,0.0222,305665.0,0.0,38576,1394.0,0.0,52934.07
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7411224197097114886,5-09-2024,TikTok,Vídeo,10209,0.0364,0.0,280500.0,9816,186.0,207.0,52945.36
André Fernandes,4-10 SET/24,https://www.instagram.com/reel/C_jWUzVPqTH/,5-09-2024,Instagram,Reels,91493,0.0509,305665.0,0.0,85773,5720.0,0.0,137147.35
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7411303189175176454,5-09-2024,TikTok,Vídeo,534887,0.107,0.0,5000000.0,514900,6687.0,13300.0,1456810.16
André Fernandes,4-10 SET/24,https://www.instagram.com/reel/C_l9BhdPgb8/,6-09-2024,Instagram,Reels,30707,0.0171,306008.0,0.0,29810,897.0,0.0,44109.28
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7411668851756256517,6-09-2024,TikTok,Vídeo,14553,0.0550999999999999,0.0,264100.0,14100,307.0,146.0,59068.72
André Fernandes,4-10 SET/24,https://www.instagram.com/reel/C_n15HVxalH/,7-09-2024,Instagram,Reels,114258,0.0634,306351.0,0.0,110617,3641.0,0.0,148994.34
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7411940216040213766,7-09-2024,TikTok,Vídeo,54353,0.1076999999999999,0.0,504900.0,52700,713.0,940.0,141440.8
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7411992542704651526,7-09-2024,TikTok,Vídeo,4613,0.0301,0.0,153200.0,4364,79.0,170.0,34191.38
André Fernandes,4-10 SET/24,https://www.instagram.com/reel/C_oUtTDvb7b/,7-09-2024,Instagram,Reels,53183,0.0295,306351.0,0.0,52110,1073.0,0.0,76859.9
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7412010350289145093,7-09-2024,TikTok,Vídeo,2415,0.1139,0.0,21200.0,2307,86.0,22.0,5233.82
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7412235525655940358,8-09-2024,TikTok,Vídeo,10205,0.0593,0.0,172000.0,9648,216.0,341.0,54148.56
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7412341834829008134,8-09-2024,TikTok,Vídeo,51969,0.0867,0.0,599700.0,51400,316.0,253.0,169097.28
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7412389049056431365,8-09-2024,TikTok,Vídeo,341018,0.0897,0.0,3800000.0,331200,2808.0,7010.0,1061432.16
André Fernandes,4-10 SET/24,https://www.instagram.com/reel/C_q4YhgPN4Q/,8-09-2024,Instagram,Reels,106477,0.059,306693.0,0.0,102794,3683.0,0.0,123696.27
André Fernandes,4-10 SET/24,https://www.instagram.com/reel/C_qiP-dPXt4/,8-09-2024,Instagram,Reels,62429,0.0346,306693.0,0.0,61277,1152.0,0.0,68502.95
André Fernandes,4-10 SET/24,https://www.instagram.com/reel/C_p5vKAx_Di/,8-09-2024,Instagram,Reels,78419,0.0435,306693.0,0.0,76929,1490.0,0.0,84566.27
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7412598785752206598,9-09-2024,TikTok,Vídeo,76157,0.1054,0.0,722500.0,73200,1120.0,1837.0,157117.6
André Fernandes,4-10 SET/24,https://www.youtube.com/watch?v=C0sOHSF5r1U,9-09-2024,YouTube,Vídeo,452,0.2167,0.0,2086.0,424,28.0,0.0,2140.06
André Fernandes,4-10 SET/24,https://www.instagram.com/p/C_tG5SZPU4T/,9-09-2024,Instagram,Carrossel,34191,0.0189,307451.0,0.0,33662,529.0,0.0,39974.09
André Fernandes,4-10 SET/24,https://www.instagram.com/p/C_tGRMavJEw/,9-09-2024,Instagram,Carrossel,38729,0.0214,307451.0,0.0,37871,858.0,0.0,46127.13
André Fernandes,4-10 SET/24,https://www.instagram.com/reel/C_sbJJTRxYI/,9-09-2024,Instagram,Reels,84440,0.0467,307451.0,0.0,80737,3703.0,0.0,104898.39
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7413175835466665222,10-09-2024,TikTok,Vídeo,10769,0.053,0.0,203100.0,10400,202.0,167.0,34774.56
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7413196001629965574,10-09-2024,TikTok,Vídeo,44982,0.0883999999999999,0.0,508800.0,43900,540.0,542.0,102065.2
André Fernandes,4-10 SET/24,https://www.tiktok.com/@andrefernandes_br/video/7413205276997815557,10-09-2024,TikTok,Vídeo,197758,0.1041,0.0,1900000.0,192800,1723.0,3235.0,402085.44
André Fernandes,4-10 SET/24,https://www.instagram.com/reel/C_wZ52SPwZz/,10-09-2024,Instagram,Reels,76969,0.0423,308966.0,0.0,74701,2268.0,0.0,88692.18
André Fernandes,4-10 SET/24,https://www.instagram.com/reel/C_wjsmZPyan/,10-09-2024,Instagram,Reels,55468,0.0305,308966.0,0.0,53806,1662.0,0.0,66056.28
André Fernandes,4-10 SET/24,https://www.instagram.com/reel/C_woB2IRVGI/,10-09-2024,Instagram,Reels,65352,0.036,308966.0,0.0,62913,2439.0,0.0,79871.2
Antonio Carlos Rodrigues,4-10 SET/24,https://www.instagram.com/p/C_gCMA1vyLF/,4-09-2024,Instagram,Foto,58,0.0015,9694.0,0.0,47,11.0,0.0,344.3
Antonio Carlos Rodrigues,4-10 SET/24,https://www.instagram.com/p/C_ibb0juPld/,5-09-2024,Instagram,Foto,143,0.0037,9656.0,0.0,129,14.0,0.0,437.06
Antonio Carlos Rodrigues,4-10 SET/24,https://www.instagram.com/reel/C_mQdWMsbF8/,6-09-2024,Instagram,Reels,374,0.0098,9581.0,0.0,336,38.0,0.0,798.19
Antonio Carlos Rodrigues,4-10 SET/24,https://www.instagram.com/p/C_ngkpQuUaK/,7-09-2024,Instagram,Foto,242,0.0063,9581.0,0.0,220,22.0,0.0,575.23
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_fbMDfNrbm/,4-09-2024,Instagram,Foto,39690,0.0196,242945.0,0.0,39182,508.0,0.0,45384.72
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_fxaUjJxQA/,4-09-2024,Instagram,Reels,62023,0.0306999999999999,343945.0,0.0,56969,5054.0,0.0,95685.74
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_gF6e5MSPS/,4-09-2024,Instagram,Foto,16437,0.0081,343945.0,0.0,15634,803.0,0.0,27404.94
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_ga7b6pslV/,4-09-2024,Instagram,Reels,70348,0.0348,343945.0,0.0,57848,12500.0,0.0,153775.88
Bia Kicis,4-10 SET/24,https://www.youtube.com/watch?v=THqrLXGxmHw,4-09-2024,YouTube,Vídeo,743,0.1914,0.0,3882.0,680,63.0,0.0,3903.44
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_guZ6zp5TR/,4-09-2024,Instagram,Reels,156075,0.0771,343945.0,0.0,149417,6658.0,0.0,187541.82
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_hFmlmp3Cn/,4-09-2024,Instagram,Reels,161073,0.0796,344026.0,0.0,154873,6200.0,0.0,188709.21
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_iCtt7p6_f/,5-09-2024,Instagram,Reels,47270,0.0233999999999999,344026.0,0.0,45790,1480.0,0.0,58553.83
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_iVCJeMZHI/,5-09-2024,Instagram,Foto,35840,0.0177,344026.0,0.0,32475,3365.0,0.0,61617.43
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_ip1wPpZf6/,5-09-2024,Instagram,Reels,12287,0.0060999999999999,344026.0,0.0,11942,345.0,0.0,20705.05
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_jBA27pfrU/,5-09-2024,Instagram,Foto,73841,0.0365,344026.0,0.0,61029,12812.0,0.0,158915.77
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_jTuxzpLu7/,5-09-2024,Instagram,Foto,28854,0.0143,344026.0,0.0,26817,2037.0,0.0,46525.95
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_jnwGVplzA/,5-09-2024,Instagram,Reels,70631,0.0349,344107.0,0.0,69040,1591.0,0.0,79405.36
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_j0g-COPZU/,5-09-2024,Instagram,Reels,6390,0.0032,344107.0,0.0,6303,87.0,0.0,12870.74
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_kmY4Lt0gP/,6-09-2024,Instagram,Foto,78801,0.0389,344107.0,0.0,73119,5682.0,0.0,114414.0
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_k5z3JJPJV/,6-09-2024,Instagram,Reels,6361,0.0031,344107.0,0.0,6291,70.0,0.0,13729.52
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_lPNEovCiE/,6-09-2024,Instagram,Foto,51408,0.0254,344107.0,0.0,48086,3322.0,0.0,74713.62
Bia Kicis,4-10 SET/24,https://www.youtube.com/watch?v=xRxsl6qyoS0,6-09-2024,YouTube,Vídeo,399,0.1776,0.0,2247.0,379,20.0,0.0,1957.36
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_liTrlpaGl/,6-09-2024,Instagram,Reels,47034,0.0232,344107.0,0.0,46051,983.0,0.0,54953.22
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_ltswnJfpd/,6-09-2024,Instagram,Reels,189542,0.0935999999999999,344107.0,0.0,150126,39416.0,0.0,440391.82
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_l656SJ1gZ/,6-09-2024,Instagram,Foto,22986,0.0113999999999999,344107.0,0.0,21650,1336.0,0.0,36686.46
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_mFT-_s4k9/,6-09-2024,Instagram,Reels,52761,0.0260999999999999,344188.0,0.0,49988,2773.0,0.0,72123.87
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_mYIAAP8wp/,6-09-2024,Instagram,Reels,12879,0.0064,344188.0,0.0,12750,129.0,0.0,19740.39
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_mRfeKpD64/,7-09-2024,Instagram,Reels,9605,0.0046999999999999,344188.0,0.0,9504,101.0,0.0,16733.23
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_nKADkvCa-/,7-09-2024,Instagram,Reels,39087,0.0192999999999999,344188.0,0.0,38017,1070.0,0.0,48715.71
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_nd5wHMgVC/,7-09-2024,Instagram,Foto,51116,0.0252,344188.0,0.0,47057,4059.0,0.0,79505.41
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_ny5wAt2FS/,7-09-2024,Instagram,Reels,84410,0.0417,344188.0,0.0,81854,2556.0,0.0,97857.73
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_n06xspTte/,7-09-2024,Instagram,Reels,94350,0.0466,344188.0,0.0,91840,2510.0,0.0,106091.49
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_n2PRYJ5ox/,7-09-2024,Instagram,Reels,45548,0.0225,344188.0,0.0,44327,1221.0,0.0,55305.01
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_oJV46xBqJ/,7-09-2024,Instagram,Reels,58109,0.0287,344188.0,0.0,57075,1034.0,0.0,64828.39
Bia Kicis,4-10 SET/24,https://www.youtube.com/watch?v=ZTeCD1O0cqc,7-09-2024,YouTube,Vídeo,854,0.3985,0.0,2143.0,772,82.0,0.0,3854.71
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_odvKVvs4Z/,7-09-2024,Instagram,Reels,87154,0.043,344188.0,0.0,85435,1719.0,0.0,94492.49
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_ooUH1sHP9/,7-09-2024,Instagram,Carrossel,59927,0.0296,344188.0,0.0,59364,563.0,0.0,63170.23
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_oxJABsFfT/,7-09-2024,Instagram,Reels,24876,0.0123,344269.0,0.0,24540,336.0,0.0,31475.52
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_o7NPexJIe/,7-09-2024,Instagram,Carrossel,105314,0.052,344269.0,0.0,104196,1118.0,0.0,106001.08
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_puuHEtz02/,8-09-2024,Instagram,Reels,48138,0.0237999999999999,344269.0,0.0,47008,1130.0,0.0,56911.8
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_qEPxDtZg2/,8-09-2024,Instagram,Foto,72487,0.0358,344269.0,0.0,68817,3670.0,0.0,95225.54
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_qXzz0NY0_/,8-09-2024,Instagram,Reels,20067,0.0098999999999999,344269.0,0.0,19716,351.0,0.0,27442.38
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_qul_CJMLs/,8-09-2024,Instagram,Reels,36238,0.0179,344269.0,0.0,35606,632.0,0.0,43271.48
Bia Kicis,4-10 SET/24,https://twitter.com/user/status/1832874094112477673,8-09-2024,Twitter,Link,1718,0.0072,238294.0,0.0,1464,0.0,254.0,6701.63
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_rCrf7J4SO/,8-09-2024,Instagram,Foto,47746,0.0236,344269.0,0.0,45515,2231.0,0.0,64105.52
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_rWdyEpyQJ/,8-09-2024,Instagram,Reels,86468,0.0426999999999999,344350.0,0.0,84222,2246.0,0.0,97510.87
Bia Kicis,4-10 SET/24,https://www.youtube.com/watch?v=TzT8Sf3toZs,8-09-2024,YouTube,Vídeo,179,0.341,0.0,525.0,170,9.0,0.0,719.09
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_sUUatu1F8/,9-09-2024,Instagram,Reels,37095,0.0183,344350.0,0.0,36355,740.0,0.0,44749.05
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_spcnipdzS/,9-09-2024,Instagram,Reels,129085,0.0637,344350.0,0.0,114987,14098.0,0.0,215299.17
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_s9zPBvFPJ/,9-09-2024,Instagram,Foto,25034,0.0124,344350.0,0.0,24418,616.0,0.0,33528.43
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_tKbxzJh4k/,9-09-2024,Instagram,Reels,35008,0.0173,344350.0,0.0,34159,849.0,0.0,43699.79
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_tYi1pp53D/,9-09-2024,Instagram,Reels,38453,0.019,344350.0,0.0,37011,1442.0,0.0,50718.61
Bia Kicis,4-10 SET/24,https://www.youtube.com/watch?v=ICwOoNoTBIY,9-09-2024,YouTube,Vídeo,587,0.3621,1621.0,0.0,530,57.0,0.0,2707.25
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_tm7z_J5iE/,9-09-2024,Instagram,Reels,77580,0.0383,344350.0,0.0,74788,2792.0,0.0,93601.83
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_t9BMoJ98v/,9-09-2024,Instagram,Foto,37131,0.0183,344431.0,0.0,33215,3916.0,0.0,66505.68
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_u4EWrtL-9/,10-09-2024,Instagram,Foto,62252,0.0306999999999999,344431.0,0.0,61033,1219.0,0.0,69662.26
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_vNzYktT1L/,10-09-2024,Instagram,Foto,121485,0.06,344431.0,0.0,119565,1920.0,0.0,125397.48
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_ve4zIpoCP/,10-09-2024,Instagram,Reels,22543,0.0111,344431.0,0.0,22047,496.0,0.0,30567.2
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_vxJhcJveL/,10-09-2024,Instagram,Foto,42345,0.0209,344431.0,0.0,41322,1023.0,0.0,51201.6
Bia Kicis,4-10 SET/24,https://www.youtube.com/watch?v=Dv6iyUvndDQ,10-09-2024,YouTube,Vídeo,878,0.0675,13008.0,0.0,844,34.0,0.0,6828.88
Bia Kicis,4-10 SET/24,https://www.instagram.com/p/C_wBNyFp6Hr/,10-09-2024,Instagram,Foto,18204,0.009,344431.0,0.0,16927,1277.0,0.0,32177.7
Bia Kicis,4-10 SET/24,https://www.instagram.com/reel/C_wgb9kJcEL/,10-09-2024,Instagram,Reels,54746,0.027,344512.0,0.0,53527,1219.0,0.0,63208.94
Caroline De Toni,4-10 SET/24,https://www.instagram.com/p/C_gkjcOyUHw/,4-09-2024,Instagram,Foto,26710,0.0286,233372.0,0.0,25522,1188.0,0.0,36373.06
Caroline De Toni,4-10 SET/24,https://www.instagram.com/reel/C_iLk6iOvDF/,5-09-2024,Instagram,Reels,23179,0.0248,233467.0,0.0,22305,874.0,0.0,31190.79
Caroline De Toni,4-10 SET/24,https://www.instagram.com/p/C_iijfcuMbE/,5-09-2024,Instagram,Carrossel,22051,0.0236,233467.0,0.0,21662,389.0,0.0,26903.31
Caroline De Toni,4-10 SET/24,https://www.instagram.com/p/C_i6liMvHAI/,5-09-2024,Instagram,Foto,20541,0.022,233467.0,0.0,20093,448.0,0.0,26008.27
Caroline De Toni,4-10 SET/24,https://www.instagram.com/p/C_k6RRpupjX/,6-09-2024,Instagram,Foto,18222,0.0195,233562.0,0.0,17163,1059.0,0.0,28195.32
Caroline De Toni,4-10 SET/24,https://www.instagram.com/p/C_lcIRnvYgC/,6-09-2024,Instagram,Foto,17756,0.019,233562.0,0.0,17157,599.0,0.0,24648.16
Caroline De Toni,4-10 SET/24,https://www.instagram.com/p/C_lwfYWSyP_/,6-09-2024,Instagram,Foto,49101,0.0526,233562.0,0.0,46706,2395.0,0.0,63889.5
Caroline De Toni,4-10 SET/24,https://www.instagram.com/p/C_l4yGtSHZt/,6-09-2024,Instagram,Foto,53618,0.0574,233562.0,0.0,50494,3124.0,0.0,72760.48
Caroline De Toni,4-10 SET/24,https://www.instagram.com/reel/C_mJbQuM29m/,6-09-2024,Instagram,Reels,15684,0.0168,233656.0,0.0,15408,276.0,0.0,20659.04
Caroline De Toni,4-10 SET/24,https://www.instagram.com/p/C_nVbNtO8Ok/,7-09-2024,Instagram,Foto,45824,0.049,233656.0,0.0,45165,659.0,0.0,49199.16
Caroline De Toni,4-10 SET/24,https://www.instagram.com/reel/C_n9C4POdPH/,7-09-2024,Instagram,Reels,10424,0.0112,233656.0,0.0,10208,216.0,0.0,15725.04
Caroline De Toni,4-10 SET/24,https://www.instagram.com/reel/C_oCYf1vf7V/,7-09-2024,Instagram,Reels,40621,0.0435,233656.0,0.0,39230,1391.0,0.0,49731.46
Caroline De Toni,4-10 SET/24,https://www.instagram.com/reel/C_ossFvMRQ7/,7-09-2024,Instagram,Reels,153596,0.1643,233751.0,0.0,149761,3835.0,0.0,163609.07
Caroline De Toni,4-10 SET/24,https://www.tiktok.com/@carol_detoni/video/7413096220064746758,10-09-2024,TikTok,Vídeo,6697,0.1644999999999999,0.0,40700.0,6178,402.0,117.0,13680.52
Chris Tonietto,4-10 SET/24,https://www.instagram.com/reel/C_gEJtFtv85/,4-09-2024,Instagram,Reels,3328,0.0149,55915.0,0.0,3218,110.0,0.0,4878.72
Chris Tonietto,4-10 SET/24,https://www.instagram.com/p/C_oEhyOJJbD/,7-09-2024,Instagram,Foto,3215,0.0144,55895.0,0.0,3196,19.0,0.0,4158.65
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/p/C_feVjnR1W4/,4-09-2024,Instagram,Foto,81872,0.0139,998555.0,0.0,74602,7270.0,0.0,142714.05
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/reel/C_fpMLOx6iP/,4-09-2024,Instagram,Reels,184828,0.0315,998555.0,0.0,168749,16079.0,0.0,291509.77
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/reel/C_gBRcnRGiU/,4-09-2024,Instagram,Reels,123547,0.021,998555.0,0.0,121027,2520.0,0.0,146064.55
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1831789943829750257,5-09-2024,Twitter,Vídeo,9797,0.0331,295962.0,0.0,8111,0.0,1686.0,20257.14
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/reel/C_jK3_CPpKM/,5-09-2024,Instagram,Reels,106955,0.0182,999104.0,0.0,103491,3464.0,0.0,138264.8
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/reel/C_jV9YIPDgf/,5-09-2024,Instagram,Reels,72972,0.0124,999104.0,0.0,71886,1086.0,0.0,92773.9
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832057906117623847,6-09-2024,Twitter,Vídeo,8337,0.0282,295978.0,0.0,6784,0.0,1553.0,18375.84
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832058119834468728,6-09-2024,Twitter,Link,674,0.0023,295978.0,0.0,555,0.0,119.0,6248.17
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832067889643331806,6-09-2024,Twitter,Link,5071,0.0171,295978.0,0.0,3991,0.0,1080.0,13629.8
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832068322822672632,6-09-2024,Twitter,Texto,370,0.0013,295978.0,0.0,336,0.0,34.0,5681.03
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832069047703203888,6-09-2024,Twitter,Link,3478,0.0118,295978.0,0.0,2687,0.0,791.0,11136.53
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832071701548482845,6-09-2024,Twitter,Link,162,0.0005,295978.0,0.0,138,0.0,24.0,5440.35
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/p/C_lIg2ARLAW/,6-09-2024,Instagram,Carrossel,51660,0.0088,999654.0,0.0,50719,941.0,0.0,73466.22
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832073913402097849,6-09-2024,Twitter,Foto,5216,0.0176,295978.0,0.0,4217,0.0,999.0,13528.39
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832074375433994410,6-09-2024,Twitter,Foto,1701,0.0056999999999999,295978.0,0.0,1416,0.0,285.0,7793.4
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/reel/C_mTPBqR_M0/,6-09-2024,Instagram,Reels,9046,0.0015,1000204.0,0.0,8818,228.0,0.0,31952.69
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/reel/C_ngDH5xXgt/,7-09-2024,Instagram,Reels,136556,0.0232,1000204.0,0.0,119324,17232.0,0.0,257919.65
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/reel/C_n9DYwvZAh/,7-09-2024,Instagram,Reels,344596,0.0586,1000204.0,0.0,336339,8257.0,0.0,375445.05
Eduardo Bolsonaro,4-10 SET/24,https://www.youtube.com/watch?v=uMl9npzNLkU,7-09-2024,YouTube,Vídeo,7858,0.3087,0.0,25457.0,7255,603.0,0.0,35254.84
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/reel/C_oJwSsvFVH/,7-09-2024,Instagram,Reels,467110,0.0794,1000204.0,0.0,450429,16681.0,0.0,528427.25
Eduardo Bolsonaro,4-10 SET/24,https://www.youtube.com/watch?v=eGf5I-RIFY8,7-09-2024,YouTube,Vídeo,8571,0.2611,0.0,32826.0,7598,973.0,0.0,44508.86
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/reel/C_omPY3PeSY/,7-09-2024,Instagram,Reels,160245,0.0272,1000204.0,0.0,156387,3858.0,0.0,186814.03
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832566388981932311,7-09-2024,Twitter,Foto,7927,0.0268,295994.0,0.0,6745,0.0,1182.0,16826.76
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832566735091761273,7-09-2024,Twitter,Texto,807,0.0027,295994.0,0.0,733,0.0,74.0,6245.08
